,link,date,topic,src
103,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/watch-disha-patani-sets-the-temperature-soaring-with-the-bts-video-of-do-you-love-me-song-from-baaghi-3/articleshow/74548848.cms,"9 Mar 2020, 22:46",bollywood,TOI
104,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/rohit-shetty-commercial-films-are-dying/articleshow/74548737.cms,"9 Mar 2020, 13:15",bollywood,TOI
105,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/anupam-kher-success-is-not-what-you-have-achieved/articleshow/74548583.cms,"9 Mar 2020, 13:14",bollywood,TOI
106,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kareena-kapoor-khan-looking-for-right-script-to-work-with-sister-karisma-kapoor/articleshow/74548454.cms,"9 Mar 2020, 13:06",bollywood,TOI
107,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/this-is-what-ileana-dcruz-says-she-does-when-asked-to-sit-like-a-lady/articleshow/74548359.cms,"9 Mar 2020, 12:55",bollywood,TOI
108,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/exclusive-richa-chaddha-when-i-was-younger-people-would-exploit-me-for-my-work-and-talent/articleshow/74547904.cms,"9 Mar 2020, 12:27",bollywood,TOI
109,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/deepika-padukone-makes-a-meme-of-herself-and-it-is-simply-hilarious-see-pic/articleshow/74547729.cms,"9 Mar 2020, 15:04",bollywood,TOI
110,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/deepika-padukone-spills-the-beans-on-her-holi-plans-with-ranveer-singh-and-reveals-an-embarrassing-egg-memory/articleshow/74547317.cms,"9 Mar 2020, 22:44",bollywood,TOI
111,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/rajkummar-rao-and-bhumi-pednekars-badhaai-ho-2-is-now-badhaai-do-goes-on-floor-in-june/articleshow/74547179.cms,"9 Mar 2020, 11:59",bollywood,TOI
112,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/watch-irrfan-khan-shares-a-glimpse-of-kareena-kapoor-khan-as-a-badass-cop-naina-kohli-in-angrezi-medium/articleshow/74547292.cms,"9 Mar 2020, 11:56",bollywood,TOI
113,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/photos-malaika-arora-and-ananya-panday-wishes-sohail-khans-wife-seema-khan-on-her-birthday/articleshow/74547228.cms,"9 Mar 2020, 11:54",bollywood,TOI
114,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/madhuri-dixit-pens-a-heart-warming-note-on-son-ryans-birthday-and-shares-a-video-of-his-childhood/articleshow/74546980.cms,"9 Mar 2020, 11:39",bollywood,TOI
115,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kareena-kapoor-khan-opens-up-about-baring-it-all-in-madhur-bhandarkars-heroine/articleshow/74546710.cms,"10 Mar 2020, 12:22",bollywood,TOI
116,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/womens-day-shahid-kapoor-says-just-a-day-to-celebrate-women-is-not-enough/articleshow/74546578.cms,"9 Mar 2020, 11:13",bollywood,TOI
117,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/karan-johar-shares-ananya-panday-and-vijay-deverakondas-picture-says-ready-to-explode-on-screen/articleshow/74546513.cms,"9 Mar 2020, 12:32",bollywood,TOI
